numitems,bitsperitem,instance_id,objective,use_lower_bound,use_fast_lower_bound,use_set_of_seen_states,use_dynamic_programming,diff,runtime
10,32,3,minimize-largest-sum,True,True,False,False,14083873.0,0.0009609000000008194
10,32,3,minimize-largest-sum,True,True,True,False,1786663.0,0.0008977999999997266
10,32,3,maximize-smallest-sum,False,False,False,False,9757040.0,0.004749999999999588
10,32,3,maximize-smallest-sum,False,False,True,False,7922477.0,0.005148999999999404
10,32,3,maximize-smallest-sum,False,True,False,False,9808102.0,0.0006361000000003614
10,32,3,maximize-smallest-sum,False,True,True,False,37735761.0,0.0005275999999998504
10,32,3,maximize-smallest-sum,True,False,False,False,71793525.0,0.0030237000000008507
10,32,3,maximize-smallest-sum,True,False,True,False,7435571.0,0.0013033000000000072
10,32,3,maximize-smallest-sum,True,True,False,False,28788153.0,0.0010950000000002902
10,32,3,maximize-smallest-sum,True,True,True,False,11040044.0,0.001525899999999858
10,32,4,minimize-largest-sum,False,False,False,False,11008270.0,0.0042727999999998545
10,32,4,minimize-largest-sum,False,False,True,False,19152428.0,0.004729199999999878
10,32,4,minimize-largest-sum,False,True,False,False,82278464.0,0.00024529999999955976
10,32,4,minimize-largest-sum,False,True,True,False,26679151.0,0.0009811000000006231
10,32,4,minimize-largest-sum,True,False,False,False,7057272.0,0.002245099999999667
10,32,4,minimize-largest-sum,True,False,True,False,56247528.0,0.0009604999999996977
10,32,4,minimize-largest-sum,True,True,False,False,13635623.0,0.00081069999999972
10,32,4,minimize-largest-sum,True,True,True,False,5004243.0,0.001722199999999674
10,32,4,maximize-smallest-sum,False,False,False,False,87548931.0,0.004330200000000062
10,32,4,maximize-smallest-sum,False,False,True,False,4396980.0,0.005091799999999758
10,32,4,maximize-smallest-sum,False,True,False,False,11267601.0,0.000588000000000477
10,32,4,maximize-smallest-sum,False,True,True,False,12701522.0,0.0007078000000007023
10,32,4,maximize-smallest-sum,True,False,False,False,9405730.0,0.002151800000000037
10,32,4,maximize-smallest-sum,True,False,True,False,12252321.0,0.002092800000000672
10,32,4,maximize-smallest-sum,True,True,False,False,2058690.0,0.0006135000000000446
10,32,4,maximize-smallest-sum,True,True,True,False,3899940.0,0.0006517000000005879
10,32,5,minimize-largest-sum,False,False,False,False,14923000.0,0.0043914999999996596
10,32,5,minimize-largest-sum,False,False,True,False,3218473.0,0.004826899999999412
10,32,5,minimize-largest-sum,False,True,False,False,8266213.0,0.0008949000000004759
10,32,5,minimize-largest-sum,False,True,True,False,35556020.0,0.0006851999999994973
10,32,5,minimize-largest-sum,True,False,False,False,19425865.0,0.00152109999999972
10,32,5,minimize-largest-sum,True,False,True,False,1153174.0,0.0017823000000003475
10,32,5,minimize-largest-sum,True,True,False,False,47046549.0,0.001121900000000231
10,32,5,minimize-largest-sum,True,True,True,False,77174710.0,0.0011030999999999125
10,32,5,maximize-smallest-sum,False,False,False,False,47335769.0,0.0043872000000000355
10,32,5,maximize-smallest-sum,False,False,True,False,20812643.0,0.0060099000000004565
10,32,5,maximize-smallest-sum,False,True,False,False,55556426.0,0.0013724999999995546
10,32,5,maximize-smallest-sum,False,True,True,False,9075445.0,0.0007479000000003566
10,32,5,maximize-smallest-sum,True,False,False,False,4368301.0,0.0014785000000001602
10,32,5,maximize-smallest-sum,True,False,True,False,3784524.0,0.0008591999999998379
10,32,5,maximize-smallest-sum,True,True,False,False,12741132.0,0.0012072999999999112
10,32,5,maximize-smallest-sum,True,True,True,False,73045373.0,0.0009106000000000947
10,32,6,minimize-largest-sum,False,False,False,False,13817483.0,0.0044952000000000325
10,32,6,minimize-largest-sum,False,False,True,False,8779774.0,0.00478310000000004
10,32,6,minimize-largest-sum,False,True,False,False,45525946.0,0.0003982999999996295
10,32,6,minimize-largest-sum,False,True,True,False,5950892.0,0.0003026000000003748
10,32,6,minimize-largest-sum,True,False,False,False,9053220.0,0.0012040999999998192
10,32,6,minimize-largest-sum,True,False,True,False,23521267.0,0.0006703000000003456
10,32,6,minimize-largest-sum,True,True,False,False,336514.0,0.0004891999999996344
10,32,6,minimize-largest-sum,True,True,True,False,37300357.0,0.0013826000000003447
10,32,6,maximize-smallest-sum,False,False,False,False,28215492.0,0.0045547000000008
10,32,6,maximize-smallest-sum,False,False,True,False,40963184.0,0.005052799999999635
10,32,6,maximize-smallest-sum,False,True,False,False,134595.0,0.00041470000000032314
10,32,6,maximize-smallest-sum,False,True,True,False,6774450.0,0.000897900000000007
10,32,6,maximize-smallest-sum,True,False,False,False,6229241.0,0.0013734000000003022
10,32,6,maximize-smallest-sum,True,False,True,False,4777778.0,0.0008555999999995123
10,32,6,maximize-smallest-sum,True,True,False,False,8285777.0,0.001023200000000557
10,32,6,maximize-smallest-sum,True,True,True,False,3741813.0,0.0007874000000001047
10,32,7,minimize-largest-sum,False,False,False,False,10773498.0,0.00436969999999981
10,32,7,minimize-largest-sum,False,False,True,False,12195205.0,0.0047231999999999275
10,32,7,minimize-largest-sum,False,True,False,False,51992873.0,0.0007473999999998426
10,32,7,minimize-largest-sum,False,True,True,False,57358586.0,0.0005636999999998338
10,32,7,minimize-largest-sum,True,False,False,False,915615.0,0.0011622999999998385
10,32,7,minimize-largest-sum,True,False,True,False,21970255.0,0.0011331000000005531
10,32,7,minimize-largest-sum,True,True,False,False,8544416.0,0.0006236000000008346
10,32,7,minimize-largest-sum,True,True,True,False,21928433.0,0.0010156999999999528
10,32,7,maximize-smallest-sum,False,False,False,False,77112454.0,0.004818199999999884
10,32,7,maximize-smallest-sum,False,False,True,False,17173146.0,0.005162099999999725
10,32,7,maximize-smallest-sum,False,True,False,False,314875.0,0.0006126000000001852
10,32,7,maximize-smallest-sum,False,True,True,False,1327184.0,0.0006165999999998562
10,32,7,maximize-smallest-sum,True,False,False,False,3618624.0,0.0019057000000000102
10,32,7,maximize-smallest-sum,True,False,True,False,18648295.0,0.0009056999999996762
10,32,7,maximize-smallest-sum,True,True,False,False,17160614.0,0.0009525999999997481
10,32,7,maximize-smallest-sum,True,True,True,False,2508913.0,0.0012615999999994187
10,32,8,minimize-largest-sum,False,False,False,False,18944904.0,0.004484699999999897
10,32,8,minimize-largest-sum,False,False,True,False,3333643.0,0.004813299999999465
10,32,8,minimize-largest-sum,False,True,False,False,7232607.0,0.0004799000000001996
10,32,8,minimize-largest-sum,False,True,True,False,35844150.0,0.0005247000000005997
10,32,8,minimize-largest-sum,True,False,False,False,13149066.0,0.0011262000000007433
10,32,8,minimize-largest-sum,True,False,True,False,29568052.0,0.0017750000000003041
10,32,8,minimize-largest-sum,True,True,False,False,39842054.0,0.0008148000000005595
10,32,8,minimize-largest-sum,True,True,True,False,8308599.0,0.001437699999999431
10,32,8,maximize-smallest-sum,False,False,False,False,789908.0,0.004318300000000441
10,32,8,maximize-smallest-sum,False,False,True,False,44479969.0,0.004761499999999863
10,32,8,maximize-smallest-sum,False,True,False,False,4395252.0,0.0003923000000005672
10,32,8,maximize-smallest-sum,False,True,True,False,2371049.0,0.0003568999999998823
10,32,8,maximize-smallest-sum,True,False,False,False,30539418.0,0.0017891999999992692
10,32,8,maximize-smallest-sum,True,False,True,False,30937729.0,0.0018162000000003786
10,32,8,maximize-smallest-sum,True,True,False,False,43416618.0,0.001352800000000265
10,32,8,maximize-smallest-sum,True,True,True,False,120133723.0,0.0013294000000003692
10,32,9,minimize-largest-sum,False,False,False,False,1177770.0,0.004276900000000694
10,32,9,minimize-largest-sum,False,False,True,False,95866049.0,0.004790599999999756
10,32,9,minimize-largest-sum,False,True,False,False,12770274.0,0.0007481000000000293
10,32,9,minimize-largest-sum,False,True,True,False,11555488.0,0.0004108999999994367
10,32,9,minimize-largest-sum,True,False,False,False,11001333.0,0.001832600000000184
10,32,9,minimize-largest-sum,True,False,True,False,22001452.0,0.002060600000000079
10,32,9,minimize-largest-sum,True,True,False,False,4450318.0,0.0007304000000001309
10,32,9,minimize-largest-sum,True,True,True,False,135509866.0,0.0013046999999994924
10,32,9,maximize-smallest-sum,False,False,False,False,12534059.0,0.004382200000000225
10,32,9,maximize-smallest-sum,False,False,True,False,13477605.0,0.004744500000000151
10,32,9,maximize-smallest-sum,False,True,False,False,4932837.0,0.0006615999999999289
10,32,9,maximize-smallest-sum,False,True,True,False,17288898.0,0.001071500000000114
10,32,9,maximize-smallest-sum,True,False,False,False,9126472.0,0.0036849999999999383
10,32,9,maximize-smallest-sum,True,False,True,False,872443.0,0.002380399999999838
10,32,9,maximize-smallest-sum,True,True,False,False,1378651.0,0.0009497999999998896
10,32,9,maximize-smallest-sum,True,True,True,False,1224092.0,0.001045900000000266
10,48,0,minimize-largest-sum,False,False,False,False,86946959201.0,0.004692600000000269
10,48,0,minimize-largest-sum,False,False,True,False,3014078394819.0,0.005375900000000655
10,48,0,minimize-largest-sum,False,True,False,False,1086837777642.0,0.00047969999999963875
10,48,0,minimize-largest-sum,False,True,True,False,358452377123.0,0.0005226000000000397
10,48,0,minimize-largest-sum,True,False,False,False,2210655940399.0,0.0010136999999996732
10,48,0,minimize-largest-sum,True,False,True,False,5915995917240.0,0.002004399999999684
10,48,0,minimize-largest-sum,True,True,False,False,30831445803.0,0.000968800000000769
10,48,0,minimize-largest-sum,True,True,True,False,878104302097.0,0.0015647000000003075
10,48,0,maximize-smallest-sum,False,False,False,False,1968321744151.0,0.004393499999999939
10,48,0,maximize-smallest-sum,False,False,True,False,640013027263.0,0.005279699999999998
10,48,0,maximize-smallest-sum,False,True,False,False,2575321258209.0,0.0006521999999993255
10,48,0,maximize-smallest-sum,False,True,True,False,422916746521.0,0.000821900000000042
10,48,0,maximize-smallest-sum,True,False,False,False,115270590240.0,0.0031831999999996086
10,48,0,maximize-smallest-sum,True,False,True,False,2155299254141.0,0.0030188000000004322
10,48,0,maximize-smallest-sum,True,True,False,False,1264455999013.0,0.0006009000000002374
10,48,0,maximize-smallest-sum,True,True,True,False,738475139665.0,0.0014351000000001335
10,48,1,minimize-largest-sum,False,False,False,False,976201006410.0,0.005674599999999863
10,48,1,minimize-largest-sum,False,False,True,False,884107096803.0,0.009806399999999549
10,48,1,minimize-largest-sum,False,True,False,False,3147072557100.0,0.0004352999999994722
10,48,1,minimize-largest-sum,False,True,True,False,4244285101826.0,0.0005144999999995292
10,48,1,minimize-largest-sum,True,False,False,False,669856282144.0,0.0037263000000002933
10,48,1,minimize-largest-sum,True,False,True,False,1407415227458.0,0.0008914000000004307
10,48,1,minimize-largest-sum,True,True,False,False,3378344228260.0,0.0011371999999996163
10,48,1,minimize-largest-sum,True,True,True,False,1619963511715.0,0.0013585999999996545
10,48,1,maximize-smallest-sum,False,False,False,False,2803148560202.0,0.005577699999999908
10,48,1,maximize-smallest-sum,False,False,True,False,747327598083.0,0.00564339999999941
10,48,1,maximize-smallest-sum,False,True,False,False,1438351942682.0,0.00048820000000038277
10,48,1,maximize-smallest-sum,False,True,True,False,1415041030340.0,0.0006953000000002874
10,48,1,maximize-smallest-sum,True,False,False,False,393277693755.0,0.0023184000000000538
10,48,1,maximize-smallest-sum,True,False,True,False,1042035067677.0,0.0026370999999993927
10,48,1,maximize-smallest-sum,True,True,False,False,440263625933.0,0.0013408999999997562
10,48,1,maximize-smallest-sum,True,True,True,False,655547945785.0,0.0012083999999994433
